UMAP1,UMAP2,UMAP3,label,bias_level
4.487093,12.291823,7.0350356,3,full_0.1
2.740512,10.986504,7.8725386,8,full_0.1
6.84012,10.265274,5.8772664,1,full_0.1
5.818327,11.316711,6.8797503,2,full_0.1
6.056452,9.450749,6.432763,5,full_0.1
3.552775,10.610892,7.546259,2,full_0.1
5.5722113,9.124443,5.02278,6,full_0.1
2.5693913,11.496007,7.9056754,9,full_0.1
7.666503,9.282198,5.7140617,1,full_0.1
2.902874,11.205858,6.570086,2,full_0.1
5.4461126,9.573377,5.522319,3,full_0.1
5.371016,11.376343,7.1442413,0,full_0.1
3.4248528,10.7714815,7.7275233,5,full_0.1
3.680707,12.282554,7.3629456,1,full_0.1
6.0068736,10.079644,6.1638966,2,full_0.1
6.47424,9.342922,5.303222,2,full_0.1
3.1035051,10.632921,5.8944583,0,full_0.1
7.336493,9.617539,6.5933084,6,full_0.1
3.4026246,12.665452,7.1529207,9,full_0.1
6.419484,8.720757,4.6556077,6,full_0.1
2.4084249,11.548377,7.190626,8,full_0.1
7.451982,9.637376,6.334997,1,full_0.1
5.134998,9.919974,5.7748194,5,full_0.1
6.4551635,10.026888,6.818622,2,full_0.1
3.9893193,10.856379,7.234849,0,full_0.1
4.1225853,9.628048,7.144792,0,full_0.1
5.052827,10.279416,6.0031285,3,full_0.1
3.3505018,12.450042,7.384182,9,full_0.1
7.2829757,9.493211,6.044619,1,full_0.1
3.4330165,10.678579,5.728062,0,full_0.1
2.1207542,10.708471,7.1929145,4,full_0.1
3.715969,11.921589,7.1438503,2,full_0.1
6.184105,10.557618,6.048102,3,full_0.1
5.415862,8.945354,6.191232,8,full_0.1
5.652293,9.1599245,6.296421,1,full_0.1
5.966588,10.479848,6.4449487,8,full_0.1
7.494271,9.4965,6.616937,1,full_0.1
3.166594,11.149523,7.0186586,0,full_0.1
4.277113,9.541088,6.855595,7,full_0.1
3.3653567,11.491472,7.839906,7,full_0.1
2.3583248,10.698413,8.019053,9,full_0.1
3.8664055,10.944919,7.132242,0,full_0.1
3.8053112,12.062821,6.004959,7,full_0.1
2.7027128,12.407478,8.197969,4,full_0.1
6.000315,10.049189,5.8421383,8,full_0.1
3.9530666,11.7692375,7.665373,9,full_0.1
7.4835997,9.028958,4.7548256,3,full_0.1
4.5926433,11.095006,7.5259376,4,full_0.1
2.848366,10.568525,7.7982774,0,full_0.1
3.2324142,10.829726,8.128573,6,full_0.1
4.647464,10.151187,7.5019603,4,full_0.1
2.8836243,12.174326,8.261678,4,full_0.1
6.6772566,9.273246,4.817107,3,full_0.1
3.764675,12.073054,6.0424023,7,full_0.1
3.6451874,11.909476,6.1681776,4,full_0.1
6.8859,9.644674,6.891091,6,full_0.1
5.7474246,10.750645,5.7667055,1,full_0.1
2.8880002,12.616956,7.585656,2,full_0.1
3.8072243,10.31692,7.8470254,8,full_0.1
4.7447057,11.681841,7.756707,9,full_0.1
3.039524,10.369527,7.889737,5,full_0.1
7.03957,9.474422,6.0538225,9,full_0.1
7.347426,9.553332,6.731842,8,full_0.1
2.3172176,11.166204,7.3964314,5,full_0.1
7.4644666,9.679129,5.5872865,9,full_0.1
2.13424,10.503861,8.45649,7,full_0.1
3.8079295,11.658584,5.9973254,2,full_0.1
2.9026253,11.109792,8.112351,2,full_0.1
4.974562,11.966811,6.6838946,8,full_0.1
4.3690095,11.652462,7.090504,4,full_0.1
5.958277,9.072214,4.791224,4,full_0.1
3.52553,11.971758,7.205609,2,full_0.1
3.1127691,10.836928,5.724737,2,full_0.1
4.5871587,10.092887,5.5286446,0,full_0.1
7.130805,9.469264,6.070488,6,full_0.1
5.5501614,11.308072,6.985217,0,full_0.1
2.3437386,11.393413,7.2302756,8,full_0.1
2.6245294,11.53977,7.995469,7,full_0.1
2.7829096,10.917696,8.465133,9,full_0.1
3.9053721,11.919262,6.4278564,1,full_0.1
5.9551024,9.898915,6.364504,1,full_0.1
5.30601,9.935604,7.567327,4,full_0.1
6.5169673,10.128372,6.0561748,0,full_0.1
4.287046,9.783826,5.9629164,3,full_0.1
3.0135233,11.123226,8.43881,8,full_0.1
3.313061,11.851266,8.13493,9,full_0.1
3.659521,11.295819,8.450135,0,full_0.1
3.6018527,12.491047,7.470959,9,full_0.1
5.293687,10.084596,7.6417103,1,full_0.1
5.6524677,10.085162,7.72053,7,full_0.1
3.0176315,12.545083,7.5237126,0,full_0.1
3.063729,11.550053,8.473969,9,full_0.1
5.494393,10.4533615,6.577644,9,full_0.1
6.749585,9.831861,6.3758755,4,full_0.1
5.359058,9.362588,5.721888,3,full_0.1
3.1519017,12.692938,7.149604,4,full_0.1
6.3236723,9.935351,7.066039,5,full_0.1
6.169826,9.783819,6.6850142,9,full_0.1
2.7250204,12.548431,7.9613886,4,full_0.1
4.7521205,9.602274,5.838624,6,full_0.1
3.7665205,10.437776,6.241874,8,full_0.1
7.291332,9.514193,6.2545714,7,full_0.1
5.23632,11.489802,6.9889936,0,full_0.1
4.042244,10.655968,7.2346115,6,full_0.1
5.5486383,11.192775,6.9441648,0,full_0.1
4.055478,10.68971,7.2999244,4,full_0.1
5.364974,10.899687,6.0610785,0,full_0.1
5.1607804,9.805377,5.701325,2,full_0.1
2.565593,11.367511,8.597153,7,full_0.1
6.5431128,9.9726925,6.346052,4,full_0.1
3.656608,11.315747,8.331868,0,full_0.1
2.411423,11.244,8.03748,2,full_0.1
6.175766,9.969581,6.4563017,5,full_0.1
6.23809,10.34932,6.742945,7,full_0.1
3.1901903,11.26344,8.716867,7,full_0.1
6.387838,9.302191,4.8509803,7,full_0.1
6.1735973,9.659261,5.276225,3,full_0.1
4.76571,10.705795,7.631362,1,full_0.1
6.055777,10.321122,6.7807484,5,full_0.1
6.745489,9.674243,5.100839,4,full_0.1
3.378113,12.381002,7.549029,9,full_0.1
2.795351,11.180949,6.756145,8,full_0.1
5.6903234,10.437697,7.701771,5,full_0.1
2.895318,10.145724,7.4102073,7,full_0.1
4.0925665,12.085947,8.112403,9,full_0.1
2.1685526,11.044796,8.245411,8,full_0.1
2.3878057,10.9083185,8.1107645,2,full_0.1
2.3151495,11.306846,7.252914,1,full_0.1
4.8224053,10.510729,6.364155,4,full_0.1
6.283289,10.527143,6.116848,3,full_0.1
7.1560783,9.476297,4.9461293,4,full_0.1
3.0415776,10.93842,8.555096,4,full_0.1
4.9624343,11.841725,6.511986,8,full_0.1
2.8463933,10.497086,8.39064,3,full_0.1
4.5745354,12.278273,7.1283355,6,full_0.1
3.6079035,11.937879,6.197152,7,full_0.1
2.4580681,11.559467,7.5981674,8,full_0.1
2.8395023,9.734808,7.607505,6,full_0.1
3.8174667,10.79166,7.740194,5,full_0.1
7.2949405,10.147821,5.6192636,6,full_0.1
6.0174227,9.37288,5.5825224,4,full_0.1
6.572753,9.844713,6.9831333,3,full_0.1
4.65185,10.00597,7.6691666,8,full_0.1
7.2839117,9.8972645,6.263833,8,full_0.1
5.9789667,10.112391,7.596711,3,full_0.1
5.0443683,10.270215,5.838698,2,full_0.1
2.708361,9.941589,7.8118663,0,full_0.1
3.816867,10.992975,6.058511,8,full_0.1
2.4622548,11.001944,8.160442,5,full_0.1
3.5064752,12.093589,6.1848493,2,full_0.1
5.2067046,11.491806,7.5162992,6,full_0.1
3.9218154,11.762893,7.6895595,4,full_0.1
2.5075305,10.382558,7.540037,7,full_0.1
5.768782,10.248893,6.2962146,2,full_0.1
3.8351786,12.207112,6.138212,9,full_0.1
7.1970825,9.5798235,6.7879124,3,full_0.1
5.080259,9.875599,6.506591,7,full_0.1
3.9949968,9.954231,7.2671347,7,full_0.1
2.5416515,11.644827,7.4077287,7,full_0.1
4.313642,11.817586,5.90208,4,full_0.1
5.2254367,10.423575,6.1306486,8,full_0.1
4.971909,9.751081,5.75995,2,full_0.1
2.379901,11.907698,8.339234,1,full_0.1
7.158062,9.310295,5.2852674,9,full_0.1
2.0607827,10.850469,7.378874,1,full_0.1
3.9870455,12.54721,7.1078014,6,full_0.1
6.590315,10.695013,6.289626,9,full_0.1
6.1602745,9.6684265,6.3297057,7,full_0.1
3.7881036,10.984532,7.696699,2,full_0.1
4.2914553,10.820065,6.383134,2,full_0.1
3.0046813,10.80479,5.7584033,7,full_0.1
3.292382,12.660871,7.199921,7,full_0.1
2.6827366,10.008747,7.9512224,6,full_0.1
2.747513,10.559913,7.690667,8,full_0.1
3.9726791,11.705705,7.8495097,2,full_0.1
2.0524712,10.846868,7.3469496,6,full_0.1
4.766917,10.62682,7.3691883,1,full_0.1
3.0313756,12.169555,8.185646,7,full_0.1
2.4739265,11.297191,7.801547,5,full_0.1
2.7782485,11.169094,7.970158,4,full_0.1
5.11314,9.726214,6.4858284,1,full_0.1
4.704209,12.196948,7.1053934,8,full_0.1
5.8401556,9.046834,4.9301643,1,full_0.1
3.179661,10.991262,5.801564,6,full_0.1
3.042661,11.097257,6.4624977,6,full_0.1
3.796518,11.222085,8.751799,1,full_0.1
2.9691024,11.976501,7.5961423,6,full_0.1
3.2254536,11.645023,8.535224,6,full_0.1
5.893928,9.239638,6.3867593,5,full_0.1
3.945993,10.568898,7.150062,7,full_0.1
3.6163578,11.690074,6.2739196,3,full_0.1
3.3547506,12.746684,6.973499,9,full_0.1
6.409966,9.247479,5.0745106,0,full_0.1
2.5222685,10.654203,7.984555,0,full_0.1
2.3097768,12.073285,8.242515,6,full_0.1
2.5265687,11.362293,8.01494,9,full_0.1
5.1614494,10.223451,5.9600024,8,full_0.1
2.6510756,11.627039,7.5899324,5,full_0.1
7.0233517,9.9966135,6.477233,9,full_0.1
3.3803177,10.597449,7.1070924,9,full_0.1
6.0939126,10.05931,7.5726604,8,full_0.1
3.0956225,10.614867,8.476212,4,full_0.1
4.193995,9.6236105,6.52389,0,full_0.1
7.331698,10.118768,5.657971,2,full_0.1
4.708712,9.950691,5.4213305,7,full_0.1
2.111781,10.530883,8.495264,7,full_0.1
6.8642526,10.2213745,5.6716013,3,full_0.1
3.020552,11.283201,7.147003,4,full_0.1
2.7764688,10.866575,6.068835,3,full_0.1
2.9517367,10.152902,8.07307,6,full_0.1
4.4348702,9.631978,5.93242,0,full_0.1
2.937488,12.17382,7.787867,2,full_0.1
6.348947,10.072471,6.359806,7,full_0.1
4.6025352,9.604935,5.7748537,4,full_0.1
6.2258625,8.872601,4.7292533,8,full_0.1
4.870998,10.405282,7.4567657,3,full_0.1
3.657733,11.974769,7.613387,3,full_0.1
3.1641028,11.79122,6.738654,2,full_0.1
7.473965,8.986607,4.7196774,8,full_0.1
6.544849,9.233996,4.7844872,1,full_0.1
4.999944,10.676719,7.5381045,5,full_0.1
6.2824707,9.04216,5.049619,9,full_0.1
3.0584207,10.956131,8.289917,2,full_0.1
4.129522,11.04524,7.8992257,4,full_0.1
2.4177802,12.239551,8.359808,9,full_0.1
4.818384,12.071921,7.0001817,2,full_0.1
4.76955,11.047834,6.736504,5,full_0.1
4.413938,10.1266165,5.447096,7,full_0.1
2.2290382,11.2134075,7.871744,5,full_0.1
7.299527,9.399364,4.9274154,2,full_0.1
7.5792356,9.432064,6.542534,8,full_0.1
5.072996,10.305395,7.306481,3,full_0.1
4.4284463,11.282142,6.9073925,9,full_0.1
5.063042,9.576359,5.4635463,5,full_0.1
2.6581442,9.937679,7.8436246,4,full_0.1
3.475164,12.559742,6.8394527,7,full_0.1
2.1399956,11.209018,7.9722457,3,full_0.1
3.0357354,10.817414,8.521394,7,full_0.1
7.3423166,9.633817,6.7444077,4,full_0.1
3.8652754,10.959473,7.494022,3,full_0.1
4.09236,9.585556,7.0969844,0,full_0.1
2.453239,10.875637,6.6626725,1,full_0.1
6.779777,10.219568,5.866054,7,full_0.1
4.477382,10.765971,7.6627088,1,full_0.1
2.149691,11.005559,7.9045076,0,full_0.1
2.8085961,11.809089,7.9878964,1,full_0.1
3.0882916,10.39495,6.192249,4,full_0.1
3.8241577,11.224138,8.771043,3,full_0.1
3.0714507,10.080882,7.7640147,1,full_0.1
3.4936478,11.344501,7.65792,2,full_0.1
2.875598,11.913962,8.213431,7,full_0.1
3.8665068,11.46339,8.083904,3,full_0.1
5.070057,9.8166895,6.3903394,4,full_0.1
4.1925097,9.546531,6.8857574,2,full_0.1
3.7239869,10.033156,7.1047893,6,full_0.1
2.671959,10.43316,6.499072,3,full_0.1
2.2817504,11.595251,7.399635,3,full_0.1
4.5342183,11.925831,7.2612553,5,full_0.1
2.4766333,11.065599,8.687523,7,full_0.1
6.1078763,10.432338,7.19322,1,full_0.1
2.7346523,10.020372,7.6799464,6,full_0.1
5.1821003,11.15293,6.008661,2,full_0.1
7.4674726,9.779689,6.1312203,7,full_0.1
6.818391,9.839053,5.252374,1,full_0.1
6.319032,10.046409,6.3624706,9,full_0.1
7.569824,9.544843,5.764502,3,full_0.1
3.947451,11.830688,7.252032,9,full_0.1
4.700261,10.429678,7.5494533,9,full_0.1
5.5423183,9.4112425,5.7203326,0,full_0.1
2.7136512,10.470227,8.279915,1,full_0.1
6.0963616,10.42214,7.1529613,9,full_0.1
2.5795302,11.521032,7.1452174,9,full_0.1
3.1342607,11.250989,8.780771,0,full_0.1
3.6211648,10.825569,5.977942,0,full_0.1
4.1707773,12.038409,6.546872,5,full_0.1
6.1928577,10.148676,7.453969,6,full_0.1
5.944047,9.938611,7.5843525,5,full_0.1
5.7425933,10.322454,6.3734293,6,full_0.1
3.3580453,11.714348,8.11125,0,full_0.1
2.1270804,11.442649,7.8985724,2,full_0.1
3.3811579,10.646484,6.2630234,9,full_0.1
5.7158966,10.122708,7.7415657,5,full_0.1
7.6697836,9.293582,5.7280493,7,full_0.1
6.762986,10.154885,5.539767,3,full_0.1
6.26261,8.863765,4.7625484,8,full_0.1
3.0876095,10.819568,5.906944,6,full_0.1
2.2700844,12.139133,8.282279,4,full_0.1
7.161838,9.601937,6.315881,1,full_0.1
3.4200559,11.795568,7.518837,5,full_0.1
3.427114,11.275094,7.9740562,8,full_0.1
2.8863945,9.672483,7.583183,5,full_0.1
2.9091403,11.443181,8.486005,4,full_0.1
2.8971477,9.663409,7.6346574,9,full_0.1
4.0733457,12.032444,8.082502,3,full_0.1
4.14716,12.015959,6.176473,9,full_0.1
2.1779327,10.820481,7.117204,4,full_0.1
2.1387439,11.049374,8.227502,2,full_0.1
2.7252371,10.350965,6.5631795,5,full_0.1
3.435808,11.200729,8.668599,3,full_0.1
6.3214025,10.499805,-0.35163584,1,full_0.5
5.8381453,10.792182,-0.11312491,9,full_0.5
5.2438865,10.905079,-0.21571869,2,full_0.5
5.74383,13.869359,-0.05345506,1,full_0.5
2.972388,12.581336,0.2201154,6,full_0.5
3.8946197,12.361932,0.9448777,9,full_0.5
3.0612485,12.662434,0.54684484,4,full_0.5
4.3184767,12.923529,-1.0850285,7,full_0.5
5.726294,11.915435,-0.60223776,3,full_0.5
4.3768845,12.318508,1.7191412,9,full_0.5
6.0485654,13.693907,0.3146052,8,full_0.5
4.12374,12.595209,2.1395314,9,full_0.5
8.311654,10.448313,-0.8817072,7,full_0.5
4.0541353,12.136017,0.003383422,5,full_0.5
5.8988085,13.586202,-0.45224065,3,full_0.5
2.232391,12.538694,-0.37956238,4,full_0.5
2.5028155,12.53953,0.27054214,0,full_0.5
5.0681133,12.703002,0.27985576,9,full_0.5
4.3055596,12.285493,-0.37211308,3,full_0.5
5.5867043,12.472916,0.5346935,2,full_0.5
3.3282685,13.793235,-0.16212729,5,full_0.5
2.169536,12.268981,0.48998085,0,full_0.5
4.23178,12.437096,-1.2128831,8,full_0.5
7.76515,11.904631,-1.4757619,7,full_0.5
2.1519647,12.336939,0.45810947,0,full_0.5
6.194815,12.605123,-0.46977195,7,full_0.5
5.0077124,12.005801,0.43479404,6,full_0.5
5.996772,9.47923,0.08780229,6,full_0.5
2.7987316,13.048274,0.10264633,4,full_0.5
4.704179,12.218521,0.44213557,3,full_0.5
7.568037,12.155918,-1.4119285,3,full_0.5
6.0017595,10.376439,0.091547444,1,full_0.5
2.8286595,12.772084,0.46173435,1,full_0.5
8.678859,10.135298,-0.85553026,5,full_0.5
6.8330717,11.521971,0.021580648,2,full_0.5
7.754796,11.91169,-1.3431251,9,full_0.5
5.4725943,11.717338,-0.1214291,4,full_0.5
4.039255,12.990582,-1.0646849,6,full_0.5
2.984784,13.900507,0.18767276,4,full_0.5
3.4410207,11.514857,-0.7662386,0,full_0.5
6.386854,13.941426,0.1774741,8,full_0.5
8.187707,12.088188,-1.3098701,5,full_0.5
7.1880264,10.989698,-0.83555514,6,full_0.5
3.77309,13.249909,-0.09846566,6,full_0.5
4.286132,13.099939,-1.2143228,1,full_0.5
2.7667491,12.576897,0.39039773,0,full_0.5
3.7417192,12.437748,-0.078154355,6,full_0.5
6.79134,12.37691,-0.8309126,7,full_0.5
3.4587967,12.721985,-0.4701344,2,full_0.5
4.820228,13.048679,0.70646167,3,full_0.5
4.520037,12.165877,0.11658259,8,full_0.5
5.0121775,13.854159,0.674063,8,full_0.5
5.2609825,12.898278,0.7853819,7,full_0.5
6.0622554,9.242269,-0.063599505,6,full_0.5
5.525629,13.420967,0.42000642,2,full_0.5
6.5274305,13.968697,0.20643482,8,full_0.5
4.002152,13.615981,0.74386096,1,full_0.5
2.5577092,13.242484,0.35892367,3,full_0.5
4.2705727,10.828967,-0.4406292,4,full_0.5
4.0783505,12.851471,-1.0033958,6,full_0.5
2.936163,12.996855,0.3621404,3,full_0.5
2.6353166,13.07021,-0.11754252,3,full_0.5
4.215371,10.858107,-0.38900533,1,full_0.5
7.684206,12.262259,-1.3261757,6,full_0.5
8.15444,10.506531,-0.8619238,7,full_0.5
3.971014,13.233978,0.8132686,9,full_0.5
5.3922944,12.454695,-0.32308397,7,full_0.5
2.3885202,12.783741,-0.08448476,0,full_0.5
4.241593,13.048858,-0.06146811,5,full_0.5
3.0806425,12.432367,-0.13270849,3,full_0.5
4.5056787,10.876314,-0.5684389,7,full_0.5
5.00072,11.525262,-0.99160314,8,full_0.5
3.0372994,12.613604,0.57225645,3,full_0.5
4.80757,12.079648,0.8042728,6,full_0.5
2.8871293,12.606428,0.18516085,0,full_0.5
6.344852,12.70836,-0.33046505,7,full_0.5
4.73828,12.109978,0.13235112,1,full_0.5
3.2984102,11.796054,-0.35770553,3,full_0.5
2.847573,13.100294,0.3234842,3,full_0.5
3.8462894,13.5549345,0.8604333,7,full_0.5
6.4154267,11.735102,0.044531003,0,full_0.5
5.449486,13.100841,0.6419364,9,full_0.5
4.772161,11.728737,-0.32256293,1,full_0.5
6.425652,13.284628,-0.20123076,5,full_0.5
4.8318367,11.985775,-0.10488564,4,full_0.5
6.538858,13.61367,-0.17327064,8,full_0.5
4.3397923,13.236363,-1.174563,5,full_0.5
5.788545,10.659716,-0.26533026,7,full_0.5
4.4749613,13.269672,-1.2843755,8,full_0.5
3.9428658,11.214918,-0.007971929,1,full_0.5
4.27056,12.441808,2.2630332,9,full_0.5
5.088964,12.201176,0.69728404,6,full_0.5
6.2238045,13.765869,0.19606093,1,full_0.5
5.2644715,11.865283,-0.113784425,8,full_0.5
4.321345,12.37686,1.6741228,8,full_0.5
4.999756,11.517039,-0.049284164,1,full_0.5
8.616886,10.248871,-0.9128692,5,full_0.5
5.5042872,11.767225,-0.87160647,2,full_0.5
8.148688,12.118333,-1.3428817,4,full_0.5
2.254994,12.607437,-0.31781882,4,full_0.5
5.2822804,12.529315,-0.9838806,6,full_0.5
2.2681494,12.754746,-0.33532238,4,full_0.5
5.511194,11.523489,-0.15684842,1,full_0.5
3.9048793,11.455891,-0.91184396,7,full_0.5
6.0588274,12.0243845,-0.7455072,6,full_0.5
8.151358,10.324926,-0.7825977,5,full_0.5
3.39427,11.669475,-0.054488704,1,full_0.5
2.3010216,12.874137,-0.3516551,0,full_0.5
3.5791342,11.335976,-0.76400876,3,full_0.5
6.419889,13.763284,-0.044982567,8,full_0.5
3.1979144,12.669384,0.1904343,3,full_0.5
6.806703,11.092794,-0.72954744,9,full_0.5
7.900044,10.684214,-0.8523768,3,full_0.5
4.6119475,13.658984,0.56136376,8,full_0.5
6.8768344,11.859354,-1.5075341,3,full_0.5
3.115088,12.748919,0.4797384,6,full_0.5
4.859644,12.381637,-0.32331237,2,full_0.5
2.9591336,12.72189,0.7245675,6,full_0.5
5.991525,12.454812,-0.42419198,1,full_0.5
6.572161,10.099552,-0.33899894,4,full_0.5
5.4590273,12.23239,-1.3601385,3,full_0.5
6.312984,12.704072,-0.40276986,7,full_0.5
4.5708084,12.93905,-1.133626,5,full_0.5
4.568846,11.853173,0.8206097,9,full_0.5
4.9908147,12.10813,-0.028533328,1,full_0.5
5.633463,12.071352,-1.0399684,1,full_0.5
3.751403,13.416088,0.7949433,9,full_0.5
4.3250585,11.824033,-0.12904215,8,full_0.5
4.2017565,12.324988,-1.1684335,8,full_0.5
2.865245,12.422353,0.34647647,5,full_0.5
2.720953,13.11164,-0.10732804,4,full_0.5
4.0429134,10.901344,-0.17684646,6,full_0.5
4.385518,12.540096,2.4686196,9,full_0.5
2.9482327,12.659426,-0.68758667,3,full_0.5
6.1316137,8.946542,-0.16537185,1,full_0.5
4.570751,11.387529,-0.8014206,7,full_0.5
6.1270022,11.762374,-0.8960465,8,full_0.5
7.8447337,12.197702,-1.5028316,2,full_0.5
2.2844586,12.532212,0.60552067,7,full_0.5
6.078066,9.014243,-0.15382916,2,full_0.5
2.8621795,12.911756,0.53444076,0,full_0.5
8.085072,12.071073,-1.2935227,6,full_0.5
6.8457685,11.742924,-1.1920565,9,full_0.5
6.5978646,13.812217,0.111965105,9,full_0.5
5.8593698,10.767745,-0.1007871,0,full_0.5
6.18087,11.986562,-0.946455,3,full_0.5
6.025987,9.398293,0.027973162,4,full_0.5
4.6670403,11.365992,-0.48213667,4,full_0.5
3.3238997,12.911919,0.5688977,1,full_0.5
4.777938,12.899425,-1.0460185,6,full_0.5
6.609609,13.817003,0.037631247,8,full_0.5
2.6103833,13.263335,0.18591514,6,full_0.5
3.7812865,13.600912,0.3757685,5,full_0.5
6.768551,11.433837,-0.07258991,0,full_0.5
7.8062105,12.116928,-1.3537285,1,full_0.5
6.7444973,11.7436905,-0.77594525,0,full_0.5
5.374583,11.419894,-0.36309955,3,full_0.5
6.306778,10.335606,-0.2593298,2,full_0.5
4.6364217,11.123934,-0.6326992,6,full_0.5
4.976265,11.739021,-1.1511719,0,full_0.5
4.623598,10.987483,-0.7134195,4,full_0.5
5.172188,11.89882,0.52523285,6,full_0.5
8.20295,10.53174,-0.8854495,2,full_0.5
4.4992847,12.155065,0.24950756,7,full_0.5
6.069468,13.82702,-0.28727183,8,full_0.5
2.163873,12.477614,-0.35415772,4,full_0.5
2.4952157,12.972013,0.37684968,0,full_0.5
3.0492706,12.864549,-0.23099332,2,full_0.5
5.0068917,13.608474,0.71156865,3,full_0.5
2.935305,12.527798,0.050326094,3,full_0.5
2.9638996,13.488816,0.023327442,6,full_0.5
3.5110188,12.766271,0.7490378,6,full_0.5
7.981645,12.041274,-1.1569589,9,full_0.5
7.8870564,10.054107,-0.6655344,4,full_0.5
2.0534234,12.408464,0.35396588,0,full_0.5
2.3507926,12.873412,0.29456428,0,full_0.5
8.077096,9.981199,-0.6780145,4,full_0.5
9.272565,9.805612,-0.8501365,5,full_0.5
6.19672,10.531785,-0.30824456,1,full_0.5
5.9517984,13.813253,-0.38499197,8,full_0.5
5.565037,13.867463,-0.58155185,9,full_0.5
7.95757,10.984211,-1.0750023,2,full_0.5
2.409678,13.010136,0.33150193,5,full_0.5
2.9939098,12.514162,0.15408081,8,full_0.5
3.340315,13.064518,0.16326378,4,full_0.5
2.792409,13.257173,0.64395505,7,full_0.5
7.9593635,10.284699,-0.76634604,4,full_0.5
5.229824,10.642808,-0.16191477,1,full_0.5
7.0719357,11.061883,-0.806008,9,full_0.5
3.2724051,13.872658,-0.14819457,5,full_0.5
5.5492563,10.820904,-0.3841759,1,full_0.5
3.55952,11.673055,-0.82244027,9,full_0.5
3.2416635,13.778308,0.4809919,4,full_0.5
5.2923098,12.866696,0.8719411,6,full_0.5
3.2404492,12.253649,0.353587,3,full_0.5
2.7748814,12.80428,0.36669546,1,full_0.5
2.6671467,13.253677,-0.09012347,1,full_0.5
4.978899,13.248986,1.0343761,6,full_0.5
9.228625,9.818393,-0.84164643,4,full_0.5
6.053829,11.769635,-1.1086211,3,full_0.5
4.7313957,12.106228,1.0692323,4,full_0.5
5.8998914,13.601839,-0.58087486,3,full_0.5
3.8131826,12.879521,0.5597837,6,full_0.5
6.709481,10.798569,-0.6005753,0,full_0.5
2.9874196,13.266552,0.065889284,6,full_0.5
6.933523,12.045883,-1.2583061,9,full_0.5
6.0915465,9.856871,0.13282588,4,full_0.5
3.7352037,12.845672,-0.671612,9,full_0.5
6.37016,10.598589,-0.5129736,2,full_0.5
4.71541,11.987556,0.9372075,7,full_0.5
4.2271705,12.114896,0.09565464,1,full_0.5
3.7464216,12.019891,0.07196037,0,full_0.5
4.3412495,13.798469,0.653342,7,full_0.5
4.9378304,12.98234,0.74548614,8,full_0.5
4.2519946,12.711476,2.246605,9,full_0.5
2.4952126,12.899992,0.2949263,0,full_0.5
4.1917076,11.693252,-0.76520145,6,full_0.5
4.817112,13.380484,0.22021437,5,full_0.5
2.9571123,13.270704,-0.35912457,5,full_0.5
4.04326,10.857322,-0.17542064,3,full_0.5
3.5351763,12.57982,-0.40536046,1,full_0.5
3.738995,12.187807,0.9645309,9,full_0.5
5.2842913,11.119644,-0.14918463,9,full_0.5
8.170577,10.774965,-0.9786254,6,full_0.5
6.024329,11.797056,-1.0415666,4,full_0.5
7.855727,10.60788,-0.82918787,6,full_0.5
3.1984982,13.265048,-0.39081782,5,full_0.5
3.8554075,12.813356,-1.0717574,4,full_0.5
5.554031,12.162017,-0.075511366,1,full_0.5
6.4754157,12.970766,0.35246605,8,full_0.5
3.132596,12.275493,0.38215244,2,full_0.5
2.0729368,12.34659,0.45405486,0,full_0.5
2.985537,13.358455,0.15261202,8,full_0.5
4.8060923,11.904517,0.8067163,0,full_0.5
7.1606812,11.040909,-0.86185694,9,full_0.5
6.2006087,10.505829,-0.24084535,3,full_0.5
7.924773,10.236136,-0.729615,4,full_0.5
4.540921,13.84737,0.80004233,8,full_0.5
3.5394056,11.472083,-0.8173312,8,full_0.5
3.419605,11.402082,-0.27041608,6,full_0.5
4.068814,13.068927,1.2679883,4,full_0.5
4.0593534,12.826084,0.65449554,6,full_0.5
6.683081,11.950794,-1.4749864,3,full_0.5
5.998785,11.596734,-1.069895,2,full_0.5
6.545339,12.67576,-0.5298489,7,full_0.5
4.4928994,11.922467,-0.49689442,2,full_0.5
2.7949936,13.285256,-0.13750456,4,full_0.5
3.962042,12.00685,-0.31511033,8,full_0.5
6.993752,11.748349,-0.8618393,9,full_0.5
3.9308572,13.542286,-0.3950788,8,full_0.5
4.572303,12.230454,0.60406387,2,full_0.5
3.4075937,12.309864,0.086808704,9,full_0.5
6.7621865,12.075748,-0.37473664,9,full_0.5
8.125505,12.038813,-1.340355,1,full_0.5
4.322272,11.813454,-0.16232443,5,full_0.5
4.149255,12.532179,2.2658696,9,full_0.5
4.2382336,12.790681,2.308702,9,full_0.5
2.2375505,12.550605,-0.10975626,4,full_0.5
3.6187992,13.913331,-0.14611249,0,full_0.5
4.2939487,12.4751215,2.3545675,9,full_0.5
4.382232,12.668005,-0.11034092,3,full_0.5
2.581501,12.875626,0.4685877,0,full_0.5
3.7732546,12.682933,0.26358676,8,full_0.5
6.1272626,9.952406,0.23654233,1,full_0.5
6.126067,8.9629135,-0.13233623,6,full_0.5
4.556585,13.249897,0.5163589,0,full_0.5
4.2757463,12.836061,2.23035,9,full_0.5
3.3472917,11.572782,-0.21395588,6,full_0.5
2.1531837,12.49184,0.4224429,3,full_0.5
5.4269657,11.656812,-0.88381046,4,full_0.5
