PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,label,bias_level
-8.681064,4.9316125,-15.294549,23.444613,10.051558,11.977018,-10.893603,6.6487374,-1.433442,9.05058,-1.4810965,-2.702269,-2.1069975,-13.288995,-1.2415938,5.1548753,-2.6339903,1.1999956,4.609182,-2.6561763,2.2281299,0.4460002,-1.8789804,-4.0565233,-2.6024363,6.496926,-1.4704167,-1.2553627,-0.36640954,2.7746177,0.58967716,-5.4761972,0.44315648,2.408853,-1.0372523,8.917488,-0.9456485,-5.237715,3.5017445,-1.2854004,-9.055587,-0.54805326,-3.922913,1.8884658,2.007517,-2.881697,0.9471197,-3.4428687,2.7911034,3.4032452,5,full_0.1
9.62863,-0.70931077,-21.956945,9.253644,0.18028627,3.1210022,-1.8310851,-0.2521533,-1.3773662,0.30983135,6.172227,-1.6373504,0.03270763,3.123594,-1.2369106,-1.3465149,0.11000377,7.982608,1.5419021,5.476904,-2.9713244,0.094494045,4.037415,2.4718587,9.888493,-4.291872,-1.1667267,-3.3142955,-2.6577566,-4.3987737,-0.9093309,2.6236074,5.8500385,2.2781544,5.7693024,-3.0569484,-1.1967306,-5.9527884,0.96645087,1.1902481,0.042517174,4.020358,-0.24393912,1.4662753,5.587293,-1.039126,-3.545395,5.755632,0.22905497,-2.9078863,4,full_0.1
-11.208933,-2.4955542,2.1022058,-9.183277,-0.34173235,-0.18142408,-1.2568303,0.36611092,0.98564905,0.91157377,4.6703577,2.707033,-0.5812104,-2.785835,1.9898534,-2.1158328,-1.3494436,-1.1256267,1.2245399,1.8416308,5.7002606,0.30149463,2.596686,-0.46002805,-0.6649693,-0.31370968,-1.1848421,0.9609057,-1.5075232,-2.5814545,2.5974412,-3.0051327,-0.32173353,-2.635232,1.2158815,0.37436783,0.5030351,1.2241964,2.4558358,-0.30392927,-0.52229935,4.430246,0.75404567,0.31175977,-1.9540522,-0.70843285,-0.63587797,2.2564297,1.3505477,-1.8308365,8,full_0.1
9.611417,14.447004,-6.0854783,-0.6066715,3.0143585,-14.068676,11.704355,-2.9105537,-4.6369176,11.2029085,4.748894,-0.96055865,-4.5732136,2.90386,0.33100367,-2.3702352,-3.647688,-1.7198272,-4.206705,2.1519763,3.6129692,5.263317,2.0330245,-3.1056979,1.9289458,-2.8560407,-5.3083854,1.6272717,-2.5881693,-5.719055,1.9090611,1.7193427,2.4464273,1.7535605,-6.511131,8.306794,-1.8852584,-1.0897284,-3.425151,-2.3938122,-7.5189104,-1.4818139,-3.3021617,-0.9573405,-0.22528777,1.1049472,0.8672159,-0.831949,-0.4114462,2.8859935,5,full_0.1
10.990497,11.727691,-17.221163,-5.111188,-6.871801,1.7712327,6.521935,-1.9441788,2.981791,-0.8636194,-4.7383337,-4.5779223,-0.69037277,1.087884,-0.60521144,5.559736,1.920629,-3.0112314,5.4422646,1.7325428,-4.287924,-1.5929495,3.162162,-8.964581,-0.749671,3.1339316,7.9895554,1.3592644,-1.4644219,-6.528228,4.573592,-4.5878596,-0.520187,4.1347876,0.47580048,-1.6693066,4.102898,-0.5794437,2.223046,6.0878286,1.0223725,4.1624165,5.4583893,0.77538526,-1.9640371,-9.308444,1.5626554,-2.5612621,2.5676677,-0.13529012,7,full_0.1
-22.018518,3.696272,2.7665403,-6.02556,-0.96721274,1.6701962,-3.0218441,-2.8044598,-4.4060316,3.1600146,1.4264593,-2.8591402,2.4974966,5.854271,2.1058013,-1.2702976,-5.310371,-2.5183465,0.65052253,1.6811868,9.0614605,-3.2484345,5.006948,1.9927936,-3.1121886,2.2300427,-0.4675934,-5.976378,4.4937515,1.0585679,-3.2106097,-4.671251,-1.4994675,-8.5032835,0.4949432,-3.3130815,-4.175347,-0.31633726,-1.9090445,-4.5322957,1.9535037,5.752433,1.8763499,4.314351,-1.7668636,-4.734438,3.1438692,-2.1053052,5.142204,-1.6830404,8,full_0.1
1.9792688,-4.1739664,6.0679398,3.328333,-10.367905,2.2446184,-5.301734,0.62229526,3.793626,-0.8225298,-2.552112,3.427539,-1.3789328,0.7168069,2.936493,-1.894806,0.32840616,-5.5464234,-3.7850103,-3.2854443,-6.1853714,-5.169061,-4.4931097,1.2806698,3.1236315,5.9428315,-5.8582606,-10.749024,-1.8437126,-2.027563,8.83431,6.525777,1.5268426,2.0859635,2.0268512,-2.4531908,-1.8606102,-4.59807,5.73772,3.8736184,5.9165382,-3.0541625,-1.8301394,3.891188,-2.1852937,6.9792733,9.8540535,-5.055454,1.5863036,1.0684196,1,full_0.1
1.495209,12.392464,-9.504098,5.314016,4.633201,-12.33009,-6.2106733,9.405649,-0.29430956,-0.07637607,6.2665815,-1.5239221,3.8796046,0.32018596,3.6394358,-6.7397213,-1.6458262,-1.7232139,0.10735578,3.090606,-2.5221865,2.3161352,2.6301813,2.9978426,-2.5249937,-0.7029945,2.4537668,-2.47601,-2.6830223,1.3586723,1.1156551,-2.5048077,1.0053569,2.9801095,2.8522644,-1.1107616,2.6435854,-3.9096797,2.3768916,-2.1241055,2.8445039,2.53926,1.3046758,-1.1613789,-2.022587,-2.6936135,0.09397522,1.0874318,1.0140144,-0.17718071,9,full_0.1
-23.659575,3.6988893,-2.4064271,2.0628824,-5.9336305,13.430607,-4.126694,0.7654903,-0.16206937,3.8468513,-1.4620311,4.8602777,-5.1460476,0.4368675,1.9424676,-2.1942716,-0.022130236,-2.3064673,-2.8527672,1.7830687,-1.8425201,0.75314504,-1.4952707,4.440387,2.7905703,3.1289432,-5.9213543,0.03877344,0.0057155993,-1.6256428,4.488643,2.2495725,1.1869311,-3.9063044,-4.7857103,1.3286631,3.0348587,-1.1833615,-1.889109,5.086657,-4.77059,0.9931015,0.330369,1.899455,-1.9705206,-1.2590929,0.7651086,-0.71662945,-0.58851916,-1.598767,6,full_0.1
6.21278,-2.343315,-12.411128,-10.312892,-6.6532226,-3.5459213,-1.6112272,-3.6664174,-4.136109,-5.1658936,1.7400879,-0.78986335,0.07771236,1.874005,-3.2221298,1.3460529,-3.892868,4.188561,2.6851444,-0.049349856,-3.1212773,4.3231297,-1.0448649,-0.5951925,4.868239,-1.1059732,2.1526387,-0.2075927,-3.7338443,2.0497344,-3.4526794,-4.027046,-1.1604261,-2.0679562,-0.3667074,-3.1681857,0.6903435,-2.8668878,0.9199591,6.7941666,1.52177,-2.6639395,-2.0735164,-4.5885873,-1.9260914,1.4934727,-4.9752274,-0.6410494,-1.3536341,-0.09813573,1,full_0.1
3.4672735,-2.714672,3.2357411,9.104517,-12.134979,0.28019154,-4.733707,-8.618875,3.3291626,-12.680781,10.493874,10.383264,-7.2408843,16.530252,4.321541,3.6295407,4.854784,1.1387594,8.491948,-8.187749,6.099306,-2.588184,-3.4374819,7.406064,0.68117994,3.748566,-7.4519153,-2.8041408,11.103645,3.5879486,5.6574407,4.759428,4.1458163,-4.6632686,3.8179724,2.280671,-1.3914734,1.590844,4.9551334,-0.37116906,-3.730632,-2.365513,6.8220344,2.04988,-5.213524,-0.31105945,1.8889134,0.83005965,9.659947,-1.1127658,8,full_0.1
18.04999,-33.925903,-28.128748,14.374638,-4.160851,10.12176,-9.93566,5.0081887,-0.9642608,3.3431756,-3.2580612,0.31293106,0.28965652,-10.044024,-3.0026264,14.476503,-7.461586,-0.23076767,3.8443332,3.3436298,-2.06901,-3.7172837,0.7459567,3.8929367,0.6506146,5.405452,-4.810857,3.1497576,2.633199,-0.6685805,-3.0726755,-4.783579,-0.4940216,4.9090977,2.966163,7.541097,-1.3144058,3.7316618,0.5413434,-8.499113,-7.829698,-2.8107028,-4.0243807,-1.0354115,6.539,-0.10305303,0.65747166,-6.9450817,-0.17116994,-1.9978657,8,full_0.1
-20.88053,-2.3383505,0.08020861,-2.540822,0.72866005,2.449854,-4.784927,-2.3100078,-0.7682942,-1.2230777,3.455045,2.4858062,-6.404628,0.77549505,2.7581778,-2.512627,5.4861393,-0.23265408,-4.9820633,-3.2696054,2.983712,1.8890043,5.8639703,-0.99570507,-0.9081282,-0.27736032,4.000224,0.48265997,-6.5105896,2.6646438,-2.568803,-1.692729,-2.5934548,1.0753552,-2.0678349,-0.28867352,-0.35666916,-0.98588383,1.2118727,1.5688655,1.7749645,-4.27909,2.6313384,0.24602017,0.19107561,-3.7339375,-3.1716013,2.56476,0.1154748,-1.0255585,1,full_0.1
6.7909985,10.998017,-16.931437,5.6525054,6.3293104,2.951845,-8.857576,10.121516,-7.741233,2.7331429,-7.2239614,0.12731731,7.354834,8.403669,-7.106743,-3.9039097,-10.941383,-8.084301,-8.975331,-3.7545452,-1.9261076,5.315402,-3.462484,-2.0286145,3.2428818,-2.7427285,1.9443117,-1.6307765,-4.5105953,-0.31735504,-7.145395,2.7854116,-12.445109,-1.629719,6.0741396,-0.39590943,0.5825234,-3.8862739,6.1368413,-2.0523264,-6.7596254,5.0329137,-8.328491,1.940132,-2.3963168,-1.9099327,1.5543122,-5.5694313,6.149188,0.70029885,5,full_0.1
22.01297,2.5262177,18.174694,0.5843401,1.4530385,16.468798,-1.6045291,-0.11698001,-2.922529,2.6366305,-1.5994064,-0.69256383,-2.7680821,0.74741226,3.1674173,5.0476255,-0.94383687,-5.512364,2.465012,0.76857096,-3.1435816,-0.37046102,-4.544219,-1.9481132,2.5045645,1.9274544,0.53377175,3.727784,2.7137544,-0.087821715,0.9115318,-1.2189565,-3.3285952,-4.8913155,-4.9639754,-0.27986762,3.5095732,0.72531307,0.8331731,5.311246,-2.8301692,-1.1394737,-2.2670503,-0.96859604,-0.37569878,-2.9375286,-1.018031,3.780549,1.3369114,0.0010860256,2,full_0.1
-10.934561,-0.29172343,-8.295851,6.095835,-8.046541,13.4544115,-0.8946308,4.3123803,-1.2456394,2.0132523,10.036102,-1.4664334,-0.7803261,1.5574408,1.2091924,0.47909886,11.292282,3.2400923,-3.945161,8.1121235,-2.5002499,-3.1688006,-3.2111232,0.7982283,2.5932336,-0.21600908,-0.25128603,1.4219759,1.8638111,-4.705189,0.41386956,-2.2522607,1.2918867,-1.5924549,2.8603044,-1.6418036,1.4254564,-1.5506312,-1.9331342,-5.81691,-0.36309746,2.501359,0.35491765,-1.2796203,-3.442131,4.270541,0.42888597,0.85669255,1.0422407,0.4806549,4,full_0.1
31.916502,-31.642935,-5.947031,2.5910983,2.516888,10.005648,-6.364542,2.9209607,-1.919099,-4.818455,-1.934444,0.031069392,3.9230933,-0.8002558,0.93054074,-3.3252664,-2.2459488,-4.1625566,-2.2908697,3.6940517,-1.1808339,-5.738192,1.1725694,6.071008,0.0015797348,0.32566538,-2.044893,4.3377004,-0.0050631496,7.942788,2.0521512,-0.8969969,6.2798853,-0.98406595,-0.3601086,2.9720585,-1.3828224,0.16726671,-0.3572547,1.3134385,-3.1139262,1.7367865,1.1891257,-2.3385398,1.2708389,-2.8271441,-4.2804337,-0.29013926,-0.15305452,1.7677295,4,full_0.1
-3.3635235,8.658091,4.225198,12.887767,-12.78505,-0.82156855,-7.4543495,17.818548,-0.010057621,-4.018544,6.928484,2.7996397,3.210535,-2.4127696,2.508931,-0.83823776,0.93320996,1.302938,0.32279527,-0.6312738,0.013308044,-1.2962424,-0.6278593,-1.5451657,-0.6300688,-2.0908475,-0.53426725,-1.5872202,0.5217711,-3.125746,3.8951452,2.7809432,1.5261723,-2.7799683,-6.38524,-6.049529,-0.12456996,-0.6423088,-5.9566283,3.9109478,1.1441152,0.9516029,-0.7479472,-1.969169,1.7701433,-2.6130338,2.8690166,4.414451,-3.3430662,4.57337,6,full_0.1
-11.710517,-0.5009469,-0.8712389,-2.7709117,0.36132783,-5.8019466,1.8143244,-5.4672804,-4.617216,1.425284,3.5889914,5.4241943,-3.0477219,6.9023247,-1.523612,7.29121,5.9781804,3.6255562,0.5540592,1.0900137,1.1821796,0.3462898,1.1655377,7.17095,1.6643194,2.8750226,-1.2474221,1.4818728,-3.1070726,3.7164018,8.049817,1.658087,-2.1279683,-0.31636304,3.9010675,0.7377926,-3.0530343,1.6511391,-1.0005583,-1.0660927,0.82302636,-4.170174,-5.16547,-1.5888962,-1.1338041,-3.1342824,-2.0380101,-1.6153204,-1.6356263,0.75227374,4,full_0.1
-12.059567,1.6689488,-3.834268,12.469948,-3.2213168,-1.4727687,-9.951698,3.854681,8.773602,-1.6466378,-0.6645503,-6.6509776,-9.210859,0.96858823,1.8482801,-9.862509,5.8968472,2.6092544,-1.150136,9.287514,-4.6678796,3.1295443,7.154636,1.9317899,4.23598,-0.6054707,0.47494438,-5.045359,-0.20586161,1.8155236,-0.0029968335,-0.027360307,-3.2152488,3.2672968,-3.9213505,-0.87583435,1.8217325,1.5686574,1.2017652,5.4275303,0.044316404,-0.30301744,4.0259905,7.9623394,-3.4159296,0.17294087,3.0997117,-1.4830317,1.9562397,0.103777006,1,full_0.1
-2.116188,1.9560485,-8.695791,-9.496895,-2.1937034,-2.5644104,0.7514048,-3.5805433,-3.2232704,-2.4774475,-0.10895637,1.1605719,-3.783838,1.5451322,2.7611747,-2.1950228,-1.2475533,-0.3478823,4.842472,-2.5297515,3.617272,0.9959308,-1.3078132,1.5830717,2.8198721,2.1545832,0.90705836,-2.2950497,2.986316,-1.1725514,-1.8054055,-2.2114637,2.5595245,-1.4847536,-0.4457388,-0.21363851,-3.1925426,2.1468847,-0.96465665,-3.643665,2.7772398,-0.13996848,1.2834321,-1.6402028,-2.056448,-0.47573116,-0.18571606,1.9577607,3.5185392,-2.4178157,7,full_0.1
-8.18848,-1.1600505,-2.5279543,11.295081,-3.3742588,-4.1172404,-8.705003,12.860486,-1.8423826,4.6146383,5.547981,0.4687004,-1.472809,-9.720882,-2.190065,1.3781815,-3.8602717,11.13675,-2.0707645,-0.018765727,-2.1116922,-7.0216956,-5.3516846,2.8003874,0.94946396,-2.4559202,2.240082,-0.90622973,6.376769,-0.9205486,5.333883,-0.0511376,-1.9891318,-1.7718359,-3.0893526,-2.7055652,-4.308419,-4.041716,1.8392595,5.1880026,2.0422847,-2.7098794,4.3882666,-3.5439384,2.0561104,-2.470316,0.19144689,2.6681514,0.36628708,-2.387953,6,full_0.1
-17.031755,2.6962144,2.0031161,0.8460861,-1.8301147,-2.0997815,1.7320433,0.16300558,7.288929,-0.045178935,-0.95773834,-3.9896364,-2.722318,4.2673163,-0.17380676,-0.83363295,-0.6566497,-3.728496,2.0052717,-1.3506817,1.0155795,-3.9209096,0.93034524,0.22823532,-0.46272957,-3.2476072,-2.2835631,-2.339578,-1.26975,0.23396064,2.8396788,0.63471574,-3.385485,4.643625,-0.53835523,-0.521518,-2.5266128,-1.1139059,-2.1801238,-0.40620074,-0.509901,0.5873951,-3.9694877,1.4762028,-2.5639822,2.3853238,-0.6991153,-3.3445377,-2.4356978,-0.03493907,5,full_0.1
-15.991744,-9.2257,0.7879212,-8.675373,-2.6873024,0.56250876,-1.8900884,1.167738,-2.0903444,1.7589867,-5.0184517,3.95889,2.9908879,-6.1582384,3.3452904,5.4713073,-1.5548819,2.5280464,1.7619839,2.657905,2.347296,-2.1874018,2.683034,6.0131817,0.37725645,-0.5852158,-1.5568935,2.2466795,0.58107847,-2.0305774,-4.064727,6.66134,-3.0296423,3.092657,0.5799957,4.418181,1.9085243,3.3150485,-3.4250393,3.7285972,2.426643,4.6187925,-1.9961445,-2.2167232,-1.7361231,-1.0270355,-3.7811754,-5.8483014,-0.13872495,3.5604231,1,full_0.1
14.32769,-2.6004927,3.0112286,-5.54698,0.45430407,-3.244114,-7.1084824,-6.389894,-0.12584342,6.8194904,2.899036,1.789063,-0.9856048,3.1863751,0.73444813,2.2848508,8.988556,0.495401,-0.10327337,-2.0212834,10.458394,1.3920717,-0.6935497,0.38125718,2.230585,2.8603525,-2.7147136,-4.2216787,1.6116524,2.3906002,-0.27767417,-3.2416942,2.0700986,-5.7055264,-3.1841362,-2.4540198,-3.7774484,0.736268,0.3325438,-1.5056871,1.2532957,4.2386346,3.358342,1.8737199,-4.283843,-1.3052738,-1.0146524,1.1601504,-1.0138559,-1.9131073,0,full_0.1
-18.710417,1.7832664,6.7026753,-11.760266,3.466688,0.7374624,-3.868544,-4.2046843,-1.1360896,-0.037730817,0.072988965,3.7541277,-5.03955,5.150061,6.4501657,8.238533,-7.7623534,2.4022276,-0.67405444,6.054547,7.0513206,4.333595,2.7257812,1.720047,5.058131,-4.441585,-6.9228134,-5.452444,4.368504,-1.157779,-4.0073943,-8.928969,2.1490202,-3.8771424,2.4151118,-0.5516698,-7.5754404,0.7047498,-5.715358,3.5722558,0.7717641,2.4269292,-6.2754226,-2.0023434,-1.0800066,-3.9163115,0.62380815,-5.617277,0.8111859,-1.5230328,3,full_0.1
-15.937329,-1.5016958,-0.22788122,-6.899632,-0.78724766,-0.27058074,3.2262394,-5.353855,1.0565188,-1.7634215,8.38273,-4.9963617,-1.5554262,3.443595,1.5236207,3.4965668,8.672001,-2.128486,4.4549694,5.9131126,-3.469603,-10.141189,-9.467815,-0.28064525,-7.5260124,-3.9013646,3.5619853,-5.396002,-8.791464,-6.027984,0.09470338,-5.120149,0.045359973,7.6962914,-6.609008,5.03842,1.4473176,4.2614026,-6.1769543,6.8718967,0.8419257,2.882097,-16.18874,-2.9096365,5.0255833,-5.560622,1.0348293,-0.12230196,-3.3758106,-1.4842149,8,full_0.1
-11.029363,0.20209943,5.5971475,-2.025712,4.1117024,-1.8171774,2.4668462,-2.7819316,-2.1953855,0.45386142,5.768186,-2.091177,-2.8347688,1.0426109,-1.9125544,-0.4662427,-1.3659431,1.602753,1.9489223,-3.9129002,1.6558937,-3.4422634,-1.9364284,-0.7954652,-2.4614327,0.29110458,-6.5919952,-2.6864648,2.4862134,-0.5971789,3.9649694,-3.2162883,-0.18981005,-1.451391,3.6394887,4.9209905,-1.7324035,0.71455413,-2.521101,-1.0709109,-1.8836496,-0.43447903,-1.4752085,1.6431646,-0.42343584,-0.85204935,-3.302915,0.22359231,0.15583295,-0.9177355,3,full_0.1
14.752969,-6.4867625,3.7069016,0.12220617,0.8316248,-5.578351,12.060699,9.89534,1.817643,2.3573568,0.34970614,-3.9864748,-3.6014588,6.07558,-0.33062112,7.139477,-2.9453835,7.169048,-13.656379,-4.5489936,3.9348536,-3.8951964,-7.1370506,2.2039883,1.9979202,3.5955021,6.9573326,1.0290996,-0.08396379,-3.5605464,0.4833516,3.2342625,-2.3502352,-3.9791198,1.0684379,2.901939,-3.9734027,1.5730098,8.603215,4.336237,-3.1089928,-1.288389,1.774676,3.150664,8.372985,0.17420278,-1.8347502,4.3692546,3.8789399,2.0153158,9,full_0.1
-13.8303585,0.11155682,2.9270408,-4.722609,2.9685354,-0.13543704,2.0829616,8.403943,1.7919043,-0.15596205,7.2909346,2.8656738,4.869013,-0.80570704,2.603829,1.2245799,-0.735155,-0.594639,-0.15203877,2.1305125,0.4752423,0.32707676,0.23437597,1.3951616,-1.1783043,1.8843949,0.22898878,3.424493,-0.6968555,-0.71046823,-2.140889,-0.9938053,-2.5405421,2.667162,-1.1902455,-2.188218,-2.9911,-4.591893,-2.149243,-0.18720207,-0.5752293,0.7517999,2.9155958,0.19658497,-3.558999,0.08942248,0.5607355,0.645154,-0.28516728,-0.7325209,3,full_0.1
2.8437083,0.6235575,-5.053733,-1.5959094,4.6520953,-7.138525,18.01318,3.6535528,-4.559505,0.3056523,-0.5968511,0.13901946,0.4903347,1.3268863,0.9023638,-1.3842473,2.0285563,3.1130908,1.6996758,-2.4974167,2.6259623,-0.87130755,6.2342486,-1.6896749,-1.6140461,2.0578573,-7.563933,-3.4225218,0.96368146,-0.06810553,-4.5593786,4.368399,5.9712734,-4.347725,3.8901281,-2.4765828,1.043311,-2.2397912,-5.5597506,4.4297953,-6.647352,2.8804092,-4.9296784,1.9626516,5.7879357,7.704563,0.4145811,2.0904696,-3.4484324,-6.7533264,8,full_0.1
4.0252337,12.6434355,-2.7817905,-6.483838,3.378484,-0.28021538,1.1633861,-1.3437809,-11.057059,-14.453022,-0.6457694,-1.3971328,-6.0642233,-1.5221657,-7.346028,2.4527605,-1.8368415,4.817894,1.0696311,0.32973313,3.4424753,5.8764505,-4.072242,2.1781838,-1.7878817,7.440701,3.3630798,-2.1342087,-2.9920528,-1.4496303,-4.122394,4.517368,-1.0662347,5.5395637,-4.7345824,-3.0037062,-0.6397385,-8.416435,-0.49586838,-2.2009706,-1.4677645,-1.5088484,2.871179,0.3161124,-4.1644764,2.3321295,-1.6682523,-1.80356,-1.8473647,-2.6480525,3,full_0.1
-9.370682,-2.7980587,-4.575274,10.301189,11.37857,6.9848433,-5.7307854,-0.64889467,-1.5207944,0.89937925,-8.93785,6.6083436,3.9787924,-1.5935506,6.8133283,-2.3846707,-1.3893863,5.165559,6.484908,0.083827436,4.0606685,2.4823396,-1.9191138,7.806499,9.718417,-1.5536666,-1.1547264,-0.9254889,-1.185208,1.4925295,4.165434,-0.988803,5.315314,3.2986457,-0.25831664,5.7441936,-0.6776119,-3.8520455,-2.8801003,9.519992,-2.460521,5.6009097,2.612702,-0.73273945,0.10137356,-0.59903854,-1.5290263,2.625902,-0.46440083,5.0237455,6,full_0.1
29.12762,-3.5858328,24.53391,-9.392149,6.9500694,9.224866,2.6407378,0.15902545,2.1247983,-0.45879593,-1.2964537,1.7146882,-0.20681399,-2.3380961,1.7950331,-4.282911,0.26299617,-2.2102273,5.44761,-1.2453552,5.3730845,-9.042955,1.9327935,5.342191,-1.7889624,-5.1669335,1.1931878,9.2965555,-5.868091,-7.5179033,7.28289,0.5141527,0.61731076,-1.2706374,1.9468203,-0.107143626,6.9801636,4.298724,1.1114563,4.6362934,-0.94978493,5.7787623,-1.8082727,-0.16160834,-2.7850003,-0.6537334,1.2737718,-0.8532746,-2.8449888,1.2716392,2,full_0.1
2.0539079,0.64769334,-4.646776,-9.438128,-2.16186,-1.8909688,16.632235,17.153793,1.927939,-0.8862168,2.7797673,15.027678,5.6185794,-4.1605954,-0.19411406,-5.41633,1.8565165,-2.623482,6.3329487,0.093959846,-4.0648603,4.5763936,-1.0499742,5.2008204,-0.7566627,8.324614,2.2757146,0.26522076,0.8666897,1.4849685,0.7278412,2.0231273,4.312103,0.62520254,-2.366213,-11.550275,-3.9863975,-0.4614199,-0.9995191,-5.226671,1.7023518,-3.7514362,-2.9467812,1.5186591,-1.2562621,2.0046854,3.8600645,-3.2126157,-2.52063,-4.2512903,6,full_0.1
-18.452873,3.757464,-1.2297072,-4.02947,-2.570806,3.3204718,2.9330919,-4.613938,-7.206608,3.3148403,0.2852028,0.44521818,2.3032753,3.0501704,-2.8842368,-0.7809946,-2.2528698,-1.068049,-1.4219579,0.47760358,0.006408245,-2.9878318,5.9756956,-1.9706429,3.4213085,-2.6419196,2.114484,2.5253973,-5.2093563,3.7212229,-4.095384,-1.8665277,-2.445826,2.5217402,2.0155103,-2.0414171,-4.462674,-0.2818416,-2.626391,5.035928,6.77107,-2.2435958,4.98268,-2.479708,-0.61643326,-3.3717484,-0.378091,1.2248254,0.71991616,1.5736607,1,full_0.1
12.640872,15.122528,-6.6942472,-12.012555,0.6017648,-4.723725,-0.015666083,-3.9919522,2.1043868,6.9968004,3.1163087,-0.9007007,2.7597644,-1.7558341,-0.2236017,-7.054388,0.67373574,2.3737812,1.4525754,-3.520968,0.29471412,0.9077041,-3.5847344,-0.7144005,4.829143,-3.7807128,6.0208116,2.351628,-1.7653718,-0.41916597,4.395145,6.2017045,9.855492,1.351129,-11.044395,2.2279525,-3.4413435,3.3312452,-2.8842177,-5.341335,-8.878111,1.7535586,-2.799038,-2.1063147,-4.777053,0.7801382,-4.452576,-1.1615301,-5.1302447,-7.1811323,4,full_0.1
-15.730732,3.6868687,0.6200946,-4.986204,1.9583375,-0.93322885,0.15958473,-2.892751,-0.009492812,-0.43408164,2.7468362,-2.8149714,-4.3730392,-3.1932707,10.138849,-0.0016340836,-3.7681382,-1.8582581,0.8808007,3.8490071,9.104654,8.834258,5.6765103,-3.8633072,-7.43403,0.31158108,-3.381095,-3.6935632,4.337552,-0.26012573,-1.0311075,-6.2268777,5.5233474,-6.380083,6.243395,-5.6297274,-0.3992224,2.484215,4.800877,-3.746477,-1.3621289,0.9172303,1.4474418,-2.1996953,0.0066168145,-1.0318414,-1.0518234,2.067801,1.2274176,-0.25109574,3,full_0.1
12.54312,0.8954027,-15.846235,-8.104768,-1.8454664,-3.7705133,-1.8763466,5.144257,4.135851,-2.804868,-2.7260969,-2.2951167,5.711974,7.2119145,-0.5761156,-2.0794454,-9.473728,2.0671434,-6.52628,-1.8661457,-0.2728416,0.8698592,-1.7217938,-2.1128643,-1.4208864,3.8790584,9.6645565,-4.0931797,-9.175848,-9.885113,4.5232196,3.8630211,0.024822518,-3.031402,10.301754,0.44475573,-3.2774868,0.11575017,4.7364106,-0.18038626,-1.6119949,4.553493,-1.8500025,3.3024974,2.998986,4.875351,-0.38280725,-1.4598136,3.8829505,0.40891445,7,full_0.1
-13.5879135,9.10513,-4.449235,-6.414394,-2.730827,-0.0817754,-0.36719233,5.970521,2.4930654,-0.09446994,-4.2064757,-7.5703826,5.620394,4.8863206,-5.198102,-3.2271607,-2.3027823,-3.4172664,1.3766909,-1.8333261,2.1172278,-0.59688103,1.145439,-2.3073256,-2.98756,-5.390206,-2.0862522,-2.9994698,-4.3252387,3.0531344,4.712451,-2.5250854,-5.232816,2.3050191,-3.432635,-0.6864674,-2.7423737,-0.24042083,-4.5237746,-1.8187884,-0.833492,-2.0491335,1.2879364,-0.7132758,0.76050675,2.9959176,-3.1579401,0.12132784,1.1056628,2.3458297,5,full_0.1
9.643597,8.597523,-11.574733,-8.451694,-3.135338,-7.2720237,-5.507892,-6.6814194,-1.5038241,10.025337,5.7476277,-0.27719697,0.10862631,-0.49656475,-1.8639075,-2.1091444,5.0835557,1.5203649,-0.030757213,-0.42620546,5.104051,1.8110225,-2.4686573,-2.5979924,4.152034,1.0308673,2.99974,1.3489588,3.535912,-4.2620153,0.84653324,2.7648056,-0.6245457,-1.6131471,-5.5091205,4.694019,1.3749028,-2.0255764,-1.23139,-2.8930585,1.808763,0.55753565,-0.26473027,1.1310507,-2.2865994,4.53663,-0.30990776,1.1723909,-0.074603334,-1.1095176,9,full_0.1
4.2000175,6.9133954,-6.526633,-9.689933,-0.82380515,-4.0847163,-2.8539977,-2.9976802,-0.71161354,-0.4976141,2.0192978,-3.2272618,-3.9874437,1.1580135,7.781276,1.8810188,-3.7153244,-4.053771,0.095982134,1.321402,5.3849506,8.122387,-0.2029358,-0.82317036,-0.9695919,-0.9917117,-10.013797,-3.9428215,6.4630322,0.93038315,-5.938936,-6.8578935,0.11185904,-13.578524,5.3923607,-3.8254464,-2.850245,0.1172218,1.8238691,-2.4582143,-3.161304,4.5477962,0.12086534,-2.9513547,-1.4513357,-2.6539774,0.39004472,-1.0922227,3.0828388,-4.715238,1,full_0.1
38.90285,-15.2615795,13.640321,-9.168189,2.9948187,5.981888,-1.7152754,-0.7747706,-4.959656,-10.159901,-2.2646089,-1.6540215,-3.4387856,-0.63506466,0.5178965,6.444385,0.5506592,-1.3732452,-6.187815,1.7173612,-3.036805,-4.906377,-1.5810479,1.8191584,-4.706828,-0.7806024,0.43484038,5.1515174,5.3011656,7.712744,2.3887165,0.76906055,7.11652,0.5343496,-4.335522,0.33523336,4.331033,1.1898816,0.48004627,-3.5369987,0.92455757,-1.4607278,-2.466294,3.0141037,-1.9034364,0.65761244,3.4940035,3.2715938,3.1001334,0.13017932,1,full_0.1
