PACMAP1,PACMAP2,PACMAP3,label,bias_level
-4.5200105,-1.484653,2.0247128,9,full_0.1
3.4265614,-0.069179185,-0.13704701,1,full_0.1
1.646917,-0.5238537,0.9311149,3,full_0.1
-1.0168118,1.0474312,-1.9943342,5,full_0.1
3.1305957,0.35002053,-0.2763902,8,full_0.1
-5.332993,-0.18118379,-0.8147441,1,full_0.1
6.326009,1.7861551,-0.071096264,7,full_0.1
-1.8937204,0.9336947,-1.8431733,9,full_0.1
-5.881233,1.563755,0.3261117,6,full_0.1
-5.692386,0.30155596,-0.22487302,1,full_0.1
-1.9187864,1.9100602,-1.5135204,1,full_0.1
1.672052,0.8123489,-1.3272654,8,full_0.1
-4.647152,0.41383713,2.2722757,6,full_0.1
6.17557,1.3160219,-0.5841174,2,full_0.1
6.7358303,1.8253516,-0.31527704,1,full_0.1
-5.6277933,1.8570704,2.1303775,3,full_0.1
-2.2989538,1.7812802,-1.2385242,7,full_0.1
-7.4354353,0.20568228,-0.30747455,8,full_0.1
-2.142581,-0.2012539,-2.0600636,4,full_0.1
-3.034713,0.59066397,-1.4197289,2,full_0.1
4.854004,1.529198,0.69982666,2,full_0.1
-3.7708585,0.5159232,2.3634932,3,full_0.1
-4.95153,-0.83923715,1.4996246,5,full_0.1
-4.557541,-0.363864,-0.49032733,4,full_0.1
7.3660345,-0.2918137,-1.503551,2,full_0.1
-0.9119557,0.39166003,-2.3764358,9,full_0.1
-6.876045,-0.16724901,1.4648325,1,full_0.1
-0.72135496,-0.67009026,1.7249713,0,full_0.1
5.8396187,1.7608521,0.27224782,7,full_0.1
1.4451804,0.97971475,-1.2698449,9,full_0.1
4.052079,-2.195581,0.045296974,1,full_0.1
-5.723234,0.9073929,0.05523194,6,full_0.1
-1.8382155,1.954195,-1.4828185,9,full_0.1
0.0007422944,-0.68653053,1.3881221,9,full_0.1
-4.5283303,-0.31123737,2.2543921,0,full_0.1
-8.134933,-1.2141473,0.6903334,5,full_0.1
-1.6370258,-0.35941264,-2.525114,6,full_0.1
5.1274223,1.7870555,0.7235323,4,full_0.1
-6.6677456,0.33207285,1.0540676,8,full_0.1
-2.868882,1.0915146,3.288778,5,full_0.1
-4.9774895,0.0153186545,0.18706337,9,full_0.1
-5.8212566,-0.57837814,0.29400164,3,full_0.1
-6.388239,1.4154663,-0.5135389,4,full_0.1
-0.75301886,-0.6662971,1.8179846,3,full_0.1
-0.7257003,-0.0061484263,0.7461202,3,full_0.1
-2.8531399,0.45122722,2.652324,1,full_0.1
6.395376,-1.3193723,-2.5709925,1,full_0.1
8.495201,1.1539421,-1.1461742,2,full_0.1
-1.3570335,-0.39526707,-2.316263,3,full_0.1
-4.8414273,-1.1986668,-0.20374547,2,full_0.1
-3.0863707,0.25419736,1.5629386,1,full_0.1
3.400524,-0.32238936,-0.8076379,6,full_0.1
4.725125,0.19007067,1.6720682,5,full_0.1
3.176344,0.58689255,-1.4464922,0,full_0.1
6.86748,2.1049874,-0.6540154,3,full_0.1
6.828488,0.25348306,-0.75414926,4,full_0.1
1.0036656,-0.2822937,-2.4029806,0,full_0.1
-6.5198674,0.7469054,-0.26224685,6,full_0.1
7.248323,-0.9237683,-2.5456336,6,full_0.1
-1.4532307,-2.0022519,-0.7502833,4,full_0.1
5.197742,0.48332456,-0.12683958,9,full_0.1
1.9969312,-1.3886404,0.6574348,2,full_0.1
6.9291625,0.92320704,-0.4246101,6,full_0.1
-4.527502,0.38400534,1.6374702,9,full_0.1
-5.495318,1.7089717,-0.3164917,9,full_0.1
3.258143,-1.0529217,-0.23875758,9,full_0.1
-7.0068603,-1.3433075,0.18329632,4,full_0.1
-1.7463634,-1.5243685,0.19994746,0,full_0.1
-6.1005616,-0.055136867,0.45387557,7,full_0.1
-3.5776913,-2.182906,0.8036316,3,full_0.1
-5.344181,1.3350205,-0.44597754,3,full_0.1
5.5703125,0.929784,-0.9378827,0,full_0.1
3.3186939,-0.9993692,0.17727569,9,full_0.1
2.9079628,-1.378307,-0.48117024,4,full_0.1
4.839208,-0.69454837,1.2475924,2,full_0.1
-3.5699987,-0.7077224,2.135599,4,full_0.1
-1.5282178,2.6782959,-1.1646069,7,full_0.1
-3.25454,0.43202522,-1.2264066,2,full_0.1
7.357459,-0.24152601,-1.2805871,5,full_0.1
-0.34133083,0.45625108,-2.4381812,2,full_0.1
-2.8216457,-0.46732238,1.6537257,8,full_0.1
8.444412,1.2670603,-1.0570406,4,full_0.1
-6.811313,-0.0033068887,1.1494496,1,full_0.1
0.31099406,-0.51317966,2.2522137,6,full_0.1
7.0782065,-0.5200275,-1.511591,9,full_0.1
5.5422716,2.1124535,0.30154938,9,full_0.1
-3.391877,1.5480951,-0.77042663,9,full_0.1
-1.370751,-0.00046007207,-2.4761376,3,full_0.1
-0.22727646,0.4680788,-0.65266067,5,full_0.1
-4.4098015,-0.8447812,-0.32450706,0,full_0.1
3.0686085,-0.3221468,-2.7738729,2,full_0.1
4.775298,0.27977955,1.7930099,6,full_0.1
-3.7311926,-2.1319041,0.75447285,0,full_0.1
-6.105015,1.3663946,0.11704945,4,full_0.1
1.0268381,-0.34772363,-1.561191,2,full_0.1
-1.5524002,1.4623337,-1.6361067,9,full_0.1
3.65138,-0.1502366,-0.83673495,6,full_0.1
3.6948638,-1.5435876,0.057596926,3,full_0.1
0.4276768,-0.3446183,-1.7871293,0,full_0.1
8.206316,1.3035535,-0.9585854,9,full_0.1
-5.3809175,-0.016937558,-0.890882,8,full_0.1
-5.910997,0.70135486,-0.033867594,0,full_0.1
3.1601617,-0.48655587,-3.1397054,0,full_0.1
-2.1661682,1.5503128,-1.5177612,5,full_0.1
-0.7881638,-0.017469985,-2.6637926,2,full_0.1
4.5150084,-0.54852784,-0.2499476,6,full_0.1
6.0342083,1.0716144,-0.86640036,0,full_0.1
3.9968307,-2.0108445,-0.3025192,7,full_0.1
-0.8447174,0.43473577,-1.8728371,6,full_0.1
-4.3993363,-0.42322916,1.5706253,6,full_0.1
3.1224597,-0.945008,-0.5755609,9,full_0.1
-3.7064924,1.2518926,-0.14406322,6,full_0.1
7.223338,1.0190068,-0.45433933,1,full_0.1
-3.00509,0.1419112,2.2839825,7,full_0.1
2.9400084,-0.7119361,-0.3738451,6,full_0.1
3.0386124,-1.3901079,0.08115962,1,full_0.1
-5.6719546,1.2110789,-0.108032495,0,full_0.1
-5.4655857,1.8452936,0.22929865,7,full_0.1
5.2939754,1.8835635,0.42838457,5,full_0.1
-5.942498,-0.180294,1.1887553,1,full_0.1
-2.0571458,-0.65595007,-1.7080406,4,full_0.1
7.506589,-1.064703,0.3956041,8,full_0.1
-8.1233,0.52112323,-0.050628327,9,full_0.1
-5.607091,-0.88138217,0.54402655,7,full_0.1
-4.224122,-0.37533355,1.4176131,2,full_0.1
-6.2422123,0.37915903,0.038692936,8,full_0.1
-3.6565614,1.8524601,0.44505426,3,full_0.1
3.5777712,-1.4025989,0.98730975,2,full_0.1
-7.204021,0.12612587,-0.015044143,6,full_0.1
-1.6678897,0.035119392,1.1513785,8,full_0.1
6.3079476,2.012444,-0.062087975,4,full_0.1
-1.7583305,2.7201028,-1.4994656,8,full_0.1
1.930988,0.24222764,-2.2373464,2,full_0.1
-0.716494,1.2967938,-1.1086426,6,full_0.1
-4.8253307,-0.6083993,-0.30749184,1,full_0.1
-2.696669,1.15492,3.206053,5,full_0.1
-1.4815137,-0.21666996,-2.5848277,0,full_0.1
3.5415728,0.39628386,-1.5453668,0,full_0.1
-5.9756656,0.034775317,1.0716347,1,full_0.1
-2.9841838,0.8149339,2.8053517,1,full_0.1
3.8783581,-1.6560607,-0.6875122,1,full_0.1
5.5204124,0.72237766,0.29318783,2,full_0.1
8.31427,1.0641311,-1.010079,5,full_0.1
4.552254,-1.5011724,0.42484334,4,full_0.1
2.1164834,0.5091889,-1.6033521,2,full_0.1
-3.4791267,0.8415242,2.3575532,7,full_0.1
6.7827,0.8871236,-0.44457552,5,full_0.1
2.6491609,0.7011825,-1.418042,0,full_0.1
7.865123,0.64530754,-0.7716767,6,full_0.1
-5.8254185,-1.1655225,0.8992195,7,full_0.1
3.8870533,0.10344246,-1.1329353,6,full_0.1
-5.5162992,1.2113664,2.1610007,3,full_0.1
-0.72289664,0.5039385,-2.439099,2,full_0.1
-6.3445125,-1.4353422,0.6408299,7,full_0.1
-3.9275465,2.006648,-0.8609022,2,full_0.1
-7.1184855,-0.42208725,1.2927506,7,full_0.1
4.945993,1.736004,0.72322017,5,full_0.1
-4.517736,1.0059465,-0.44355893,7,full_0.1
-4.3721805,0.45466235,0.70273525,8,full_0.1
-6.50523,0.6196238,1.2247481,1,full_0.1
-1.9242649,-1.8094796,-0.6312455,3,full_0.1
-4.1632266,-0.20313767,-1.0547676,8,full_0.1
6.7663198,-1.1037905,0.38394,1,full_0.1
2.3675497,-0.42321137,-1.8143427,2,full_0.1
4.7664924,-0.1830655,1.635097,5,full_0.1
-2.6820138,0.03471167,1.75776,2,full_0.1
5.3267035,1.7055731,0.4687779,6,full_0.1
-6.5362782,0.03667083,-0.17447361,9,full_0.1
7.9324636,0.113406815,-1.6826044,1,full_0.1
-2.2176034,-0.65512794,1.1061078,2,full_0.1
4.644383,1.0814586,-0.36111572,3,full_0.1
0.5393081,-0.23058283,-1.670139,0,full_0.1
-4.825007,0.84380823,1.1530765,5,full_0.1
-1.0728141,0.9342332,-1.6188204,1,full_0.1
2.6188467,0.86437684,-0.75212467,2,full_0.1
6.1554475,1.041101,-0.44131938,2,full_0.1
-0.1473858,-0.1699578,0.5850298,0,full_0.1
6.7814465,-1.2337751,-2.5690064,6,full_0.1
-1.9566199,2.0366657,-1.5093472,9,full_0.1
7.0765047,1.7925941,-0.89121455,6,full_0.1
-6.300339,-0.9709795,-0.021607677,8,full_0.1
6.6971755,-1.0229461,-1.7850955,1,full_0.1
3.5278203,-0.14352702,-0.58458525,5,full_0.1
5.623786,-1.1278977,-1.342725,2,full_0.1
-2.1252766,-0.20306715,2.103924,0,full_0.1
1.4919647,0.83044803,1.3235251,0,full_0.1
3.501782,0.8565084,-1.1259037,3,full_0.1
-1.1250414,1.4975206,-1.7538279,9,full_0.1
7.2385387,-0.18549147,-1.2255515,1,full_0.1
0.15905973,0.23644671,0.17537454,0,full_0.1
-4.211933,-1.9105297,1.3370104,4,full_0.1
-0.99823165,1.9115189,-1.7978824,2,full_0.1
3.681433,-1.6924974,0.1820647,3,full_0.1
4.7930794,0.2668539,1.7896127,8,full_0.1
4.779635,-0.17572273,1.7214872,1,full_0.1
4.984732,-1.3840472,0.33688685,8,full_0.1
6.901164,-1.1086341,-2.5000772,1,full_0.1
-3.653115,0.37523812,2.1380389,0,full_0.1
2.1655445,0.61001366,0.7020378,7,full_0.1
-5.9174223,-0.07502371,0.27077222,7,full_0.1
-7.7642164,0.06873824,-0.39350387,9,full_0.1
-3.8136706,-0.7654286,2.3488252,0,full_0.1
-3.78957,-2.2086103,0.9719919,7,full_0.1
-3.6723673,1.9462717,-0.86521655,4,full_0.1
4.1695385,0.06338242,-0.7535804,8,full_0.1
-1.8802078,-0.0052646264,-2.1897192,9,full_0.1
8.357772,1.0023919,-1.0042794,3,full_0.1
-1.555271,-0.28500712,-1.6321867,4,full_0.1
-7.388293,0.18914953,1.5784708,0,full_0.1
-5.292124,1.5632907,1.1236213,6,full_0.1
-2.196698,1.1530707,3.434292,4,full_0.1
-5.188997,1.5438513,0.025469184,4,full_0.1
7.1432295,0.98687387,-0.2150541,3,full_0.1
-3.688055,-2.1325884,0.8500985,7,full_0.1
-3.8855596,-2.0791745,0.79148227,4,full_0.1
5.87466,-1.38612,-2.4265647,6,full_0.1
1.359687,-0.34872827,0.8353951,1,full_0.1
-3.2017338,2.601116,-0.97113425,2,full_0.1
-5.370451,1.6808765,0.96611,8,full_0.1
-1.560646,-0.1275882,-1.9020566,9,full_0.1
-6.577704,-0.35924867,1.1773351,5,full_0.1
6.795357,-0.1963706,-1.2157866,9,full_0.1
6.549998,-1.2305112,-2.4575284,8,full_0.1
-6.285119,-1.4276882,0.6219386,5,full_0.1
7.4586754,0.29132462,-1.3290954,9,full_0.1
-5.5702953,1.688545,2.0239348,7,full_0.1
3.4024785,-0.1894804,0.49458626,2,full_0.1
-6.567557,0.70615005,-0.011794098,2,full_0.1
-1.3960345,-2.0244162,-0.605743,8,full_0.1
-1.1569194,0.3869557,-1.7515339,4,full_0.1
6.230397,1.8461809,0.13133395,4,full_0.1
-1.6308185,1.5196134,-1.88508,2,full_0.1
-0.17440048,-0.5551607,1.2738905,2,full_0.1
3.9600778,0.7621196,-1.0259093,0,full_0.1
6.9938307,-0.01833328,-1.1713444,6,full_0.1
1.0821469,-0.3712374,-1.4864614,0,full_0.1
-5.820985,-1.5789812,0.9189582,8,full_0.1
-6.322297,0.39703423,0.11017918,7,full_0.1
-5.979034,0.12646945,0.051212363,9,full_0.1
-3.2115133,-1.9819309,0.33860424,1,full_0.1
4.699681,-0.8496919,0.4315496,1,full_0.1
3.256835,-0.52913296,-3.1990142,4,full_0.1
4.580888,-0.074093655,-0.60113287,0,full_0.1
2.9186206,0.6259492,-0.56166524,3,full_0.1
-3.8702297,0.29988015,0.10103196,8,full_0.1
-3.273602,-0.18763082,-1.5517285,9,full_0.1
-3.6802032,-0.98455775,-0.88174987,0,full_0.1
-1.3096285,1.2205352,-1.8108773,9,full_0.1
-5.0234137,0.8306886,1.8895051,1,full_0.1
3.1332848,-0.45548585,-3.225497,7,full_0.1
-3.1233397,2.871625,-0.8661908,0,full_0.1
-4.484864,-0.24037282,-0.75706667,9,full_0.1
-3.4994588,-0.009294372,2.4631505,9,full_0.1
5.37711,0.29965657,-1.6358905,4,full_0.1
4.915019,1.0113794,0.42948407,3,full_0.1
-3.0345392,2.038484,-1.0156635,4,full_0.1
3.3070836,-0.14913408,-2.4784565,5,full_0.1
4.8943534,-1.2851273,0.055839777,9,full_0.1
-3.3337784,2.272803,-0.92144734,4,full_0.1
3.5191886,0.32807395,0.9150199,6,full_0.1
-3.5583565,0.9486652,1.6612856,8,full_0.1
7.2751384,-1.1001655,-0.95047885,7,full_0.1
0.27080464,0.029056739,-1.6797214,0,full_0.1
-3.5792577,-0.9741215,2.187583,6,full_0.1
1.5300891,-0.19848178,-0.93871796,0,full_0.1
-4.1830134,-0.11608549,1.9634242,4,full_0.1
3.1556861,0.83553797,-1.1394665,0,full_0.1
3.5871017,0.85149854,-1.0804099,2,full_0.1
-5.3832455,0.051667314,0.399533,7,full_0.1
4.586377,-0.59285426,-1.0002171,4,full_0.1
-5.533705,-0.110192455,-0.725971,0,full_0.1
-6.1712556,0.2657104,-0.66347843,2,full_0.1
4.9770145,-0.5668328,0.22051406,5,full_0.1
4.390071,-1.3798602,0.7117006,7,full_0.1
-5.1041527,-0.43023235,-1.1328319,7,full_0.1
6.4585257,0.9752129,-0.1783457,7,full_0.1
4.072583,1.1665579,-1.2125758,3,full_0.1
-2.734483,0.3977382,1.7468495,1,full_0.1
4.812784,-1.6040977,0.47260883,5,full_0.1
6.3429046,0.34628463,0.08946247,4,full_0.1
-1.7685736,1.3081526,-1.6281202,9,full_0.1
-3.7960513,-1.4770087,1.6697206,8,full_0.1
3.344714,-0.4095313,-2.8460622,5,full_0.1
-7.342948,0.13391559,1.5604467,7,full_0.1
-2.4597278,-0.289966,-1.8963779,9,full_0.1
-7.319844,0.0657747,-0.28523722,8,full_0.1
-6.925928,0.28301716,-0.049211655,2,full_0.1
-6.1142025,0.19173636,0.9873532,1,full_0.1
3.4454558,-2.3949428,-0.46747842,4,full_0.1
4.3328757,-1.9122833,0.31026444,3,full_0.1
7.378787,0.38698882,-0.3121624,4,full_0.1
-5.069511,-1.0208503,0.74844635,4,full_0.1
0.35989285,-0.7768639,0.17433965,8,full_0.1
-6.4662848,-0.65565914,1.529449,3,full_0.1
-1.6292124,-1.8397837,-0.9851401,6,full_0.1
-3.7795105,-2.270183,0.7548869,7,full_0.1
-5.5923076,0.8451537,0.73975414,8,full_0.1
-7.328795,-0.5076552,1.3780707,6,full_0.1
-4.103037,-1.1552821,0.10290502,5,full_0.1
7.501858,-0.83083194,0.23964186,6,full_0.1
5.191596,0.96950567,-0.007278652,4,full_0.1
5.850814,-1.3599122,-2.650695,3,full_0.1
3.0569646,-0.53031063,-3.0389004,8,full_0.1
6.150459,-1.091596,-1.5225196,8,full_0.1
3.4020135,0.07315032,-2.087688,3,full_0.1
3.2420664,-0.729237,-0.71064,2,full_0.1
-7.3975754,-0.38730454,1.1995314,0,full_0.1
-1.5960103,-0.7802811,1.0487931,8,full_0.1
-6.6273346,0.8775956,-0.064481586,5,full_0.1
-3.7160017,-2.4517987,0.8802283,2,full_0.1
1.1967548,-0.41787815,-0.4715427,6,full_0.1
-1.4474648,0.1301304,-2.4300835,4,full_0.1
-6.2261176,-0.6986716,1.4902781,7,full_0.1
3.763008,-0.834529,-0.95717114,2,full_0.1
-3.386144,-2.4769032,0.6733564,9,full_0.1
6.516098,-1.2365271,-2.5585778,3,full_0.1
3.1934597,-0.8261206,0.6038481,7,full_0.1
-4.3498487,-0.54112864,1.7048743,7,full_0.1
-5.932393,0.7899105,0.049701147,7,full_0.1
1.5807667,0.27447385,-1.1504285,4,full_0.1
2.7272696,-1.3079405,-0.48395225,8,full_0.1
3.845016,0.25895596,0.78842556,2,full_0.1
-5.730132,1.528299,-0.033308476,1,full_0.1
7.1840296,0.41704607,-0.71844906,9,full_0.1
-5.015271,-0.90806735,1.4234915,1,full_0.1
-1.2461822,1.468007,-1.6878356,6,full_0.1
3.1292908,0.11861095,1.0549794,9,full_0.1
4.6521325,-0.57380366,1.3864712,7,full_0.1
-1.6090044,1.0018883,-1.1529994,2,full_0.1
-3.020847,-0.30157906,-1.1350667,2,full_0.1
0.54952824,-0.8289949,1.4582525,7,full_0.1
-2.8121567,2.0239737,-1.1691531,7,full_0.1
-0.23038012,0.4528426,-2.4415233,6,full_0.1
-2.7054982,0.92486876,0.28566393,8,full_0.1
-1.0780058,-0.091755435,-2.449354,2,full_0.1
-5.1340938,-1.4662657,1.0393505,6,full_0.1
-2.663517,0.2715994,2.079737,1,full_0.1
-2.486715,0.4513021,-1.8658898,7,full_0.1
-7.5263033,0.15686525,1.2048473,5,full_0.1
-4.954652,0.9440482,-0.49405488,4,full_0.1
3.7166107,-0.5015526,0.5578689,1,full_0.1
-1.6466722,-1.992713,-0.7442444,8,full_0.1
5.4218493,1.1443778,0.38787755,1,full_0.1
0.23807405,-0.4685048,0.9254657,6,full_0.1
-2.5102875,-0.86446184,2.4905322,6,full_0.1
-3.6226764,-0.8175602,-0.95581055,1,full_0.1
-4.673204,0.9346115,-1.1868479,6,full_0.1
-2.2094944,2.194806,-1.343692,6,full_0.1
4.7455935,-0.22124799,1.7562007,5,full_0.1
-2.8174593,-0.5555897,2.5534792,7,full_0.1
-4.0123515,-1.7405219,1.3162768,3,full_0.1
-2.3690236,2.0928676,-1.2292176,9,full_0.1
5.9906783,1.7033755,-1.0040973,0,full_0.1
-6.149882,-1.0153283,1.3609605,0,full_0.1
-5.6064825,1.8860426,0.10367822,6,full_0.1
-6.6075225,0.89978844,-0.04662451,9,full_0.1
1.9975637,0.89276856,-1.2257818,8,full_0.1
-6.792502,0.010942857,0.045963157,5,full_0.1
5.838116,-1.2905262,-1.8022779,9,full_0.1
-4.088663,-0.7001771,0.9989391,9,full_0.1
3.186218,-0.56069237,-3.2675216,8,full_0.1
-4.6634436,-0.26991895,1.3381388,4,full_0.1
-4.66945,0.90600127,1.8835982,0,full_0.1
7.436956,-1.0015919,0.33316886,2,full_0.1
3.0970147,-1.404734,0.27471232,7,full_0.1
-5.770436,1.7222784,1.9323571,7,full_0.1
6.577009,-1.2123063,0.46657863,3,full_0.1
-7.824857,0.74344194,1.6366534,4,full_0.1
0.6031439,-0.73579574,1.2514354,3,full_0.1
-8.686169,-0.9503473,0.6831074,6,full_0.1
-2.0746267,2.1729755,0.8140907,0,full_0.1
-3.156492,1.3367357,-0.91110426,2,full_0.1
5.1333976,-0.7721986,-0.17329863,7,full_0.1
2.641039,0.58003515,-0.765243,4,full_0.1
6.8684134,1.9617165,-0.50541675,8,full_0.1
-3.0157704,0.8733236,2.2555647,3,full_0.1
-1.393682,0.6130912,-1.8613681,3,full_0.1
-5.164088,-1.4308678,1.3233535,2,full_0.1
8.63814,1.2337114,-1.1283978,8,full_0.1
6.8360534,1.0342174,-0.02101042,1,full_0.1
-2.1176407,0.057654105,0.80469126,5,full_0.1
5.0048237,1.3369968,-0.75905836,9,full_0.1
-5.6939926,0.9804332,0.6448546,2,full_0.1
-0.94688284,0.3334019,-1.631741,4,full_0.1
-5.605901,1.7017146,0.2073106,9,full_0.1
-1.3556072,-1.8611423,-0.8298504,2,full_0.1
2.894633,0.92866606,-0.74380964,5,full_0.1
2.3155208,0.5715574,-0.02207456,7,full_0.1
-6.1736913,0.3400601,0.0507556,5,full_0.1
7.7833695,0.330087,-0.59949774,2,full_0.1
7.0529366,-0.9939307,-2.5508237,8,full_0.1
-1.3775746,0.94726115,2.4634638,3,full_0.1
-1.4355432,0.5979541,-1.4032742,9,full_0.1
4.352223,1.1033728,-0.15496533,5,full_0.1
-7.6734724,-0.26179647,0.99848366,4,full_0.1
-2.2804658,1.9932358,-1.1955363,7,full_0.1
-4.6610303,0.62527,1.0688574,3,full_0.1
-2.8570778,1.378465,-1.3634117,7,full_0.1
6.5384607,-1.2820599,-2.2132244,4,full_0.1
-2.713654,-0.81605995,1.9216065,3,full_0.1
2.1512704,0.797552,1.1401464,0,full_0.1
-0.172633,-0.7017508,1.3252556,1,full_0.1
6.464596,-1.1206753,0.44406044,7,full_0.1
-3.4254827,0.11399616,2.2684608,1,full_0.1
-5.000265,-1.401312,0.65933037,0,full_0.1
-5.612247,1.6115952,-0.16458182,1,full_0.1
-2.4533806,0.037670616,1.4518411,4,full_0.1
-1.6881629,-0.309651,-0.9089026,3,full_0.1
-6.5630713,-1.5924293,1.3546891,1,full_0.1
-7.3900647,0.023813441,-0.48800337,2,full_0.1
-4.036913,0.22454008,-0.88300735,7,full_0.1
-1.4502616,-0.08264924,-2.6306603,3,full_0.1
3.018427,-1.2155818,-0.36748517,4,full_0.1
1.7394655,0.7279271,1.1536263,2,full_0.1
-5.147944,0.35542354,1.3532443,6,full_0.1
0.0438224,-0.516062,2.147696,3,full_0.1
-5.7362,0.926723,0.71918404,3,full_0.1
-1.568409,-1.9678024,-0.88979894,5,full_0.1
-5.7410293,-1.1263537,1.1172252,7,full_0.1
3.0539227,-0.60986197,-2.8688483,1,full_0.1
-6.9552402,-0.3357267,1.4968845,6,full_0.1
4.032532,-1.5515507,-0.85600644,2,full_0.1
6.878524,-0.6301317,-1.8466301,7,full_0.1
6.781704,0.17905638,-0.03340338,1,full_0.1
4.851061,-1.0165751,0.048379075,9,full_0.1
7.6789913,-0.07841691,-1.2527797,3,full_0.1
-0.90744305,1.026271,-1.60764,9,full_0.1
-2.218852,1.0936576,3.1363468,9,full_0.1
4.656089,0.85967547,0.9069139,0,full_0.1
-7.183717,-0.47998154,1.0064788,1,full_0.1
3.1355546,-0.54783684,-3.0592775,9,full_0.1
-5.838922,0.97384393,-0.2992031,9,full_0.1
-4.2573833,-0.18215415,-1.1337993,0,full_0.1
-1.8448142,-0.5835895,1.3939418,0,full_0.1
-2.5882328,-1.9887536,0.119082876,5,full_0.1
3.1611862,-0.51808125,-3.0624058,6,full_0.1
3.1958537,-0.61048436,-3.2350523,5,full_0.1
3.2347226,-0.4080096,-0.032015443,6,full_0.1
-1.4405252,0.64823,-1.780701,0,full_0.1
-5.5506415,0.18655273,-0.98835945,2,full_0.1
-3.3864136,0.37482128,1.7798014,9,full_0.1
3.0656135,-0.42794362,-3.146989,5,full_0.1
7.844649,0.12251252,-1.6430202,7,full_0.1
6.7501245,-0.8676313,0.33758172,3,full_0.1
6.5259113,1.9553204,-0.3622759,8,full_0.1
0.20161203,-0.41517776,1.2253062,6,full_0.1
-5.704903,1.7082647,0.02721441,4,full_0.1
6.6648045,-0.5982036,-1.3404069,1,full_0.1
-0.73719037,0.8851669,-1.9949682,5,full_0.1
-6.3747497,0.013348878,-0.4036735,8,full_0.1
-7.603875,-1.0320524,1.0663102,5,full_0.1
-5.475986,0.5023627,-0.5588855,4,full_0.1
-7.6147485,-0.7204316,1.1194525,9,full_0.1
-1.8570372,-0.20359658,-2.3573446,3,full_0.1
-0.34131035,0.49074072,-1.6785207,9,full_0.1
-5.468442,-0.91889316,1.4566522,4,full_0.1
-7.4646144,0.3192282,-0.52537954,2,full_0.1
-0.39702603,-0.5044543,2.4126706,5,full_0.1
-4.63135,-0.607882,-0.79754126,3,full_0.1
-3.5603101,7.1766753,-8.86607,1,full_0.99
7.5787597,-6.680991,-12.869793,9,full_0.99
1.5307448,5.4119296,9.718653,2,full_0.99
-5.938857,5.5430193,-9.334413,1,full_0.99
-17.195608,9.081286,2.2218304,6,full_0.99
9.962641,-5.1735363,-11.736611,9,full_0.99
-7.474469,5.972502,-9.855122,4,full_0.99
-7.581214,-8.82037,13.517072,7,full_0.99
0.61590964,-0.77089643,7.8807898,3,full_0.99
7.868934,-6.4967556,-13.344439,9,full_0.99
1.7849978,-19.27489,-0.6189165,8,full_0.99
8.738353,-6.319945,-12.782367,9,full_0.99
-7.301188,-8.899257,13.854181,7,full_0.99
15.363271,-6.307377,9.032709,5,full_0.99
2.3412192,-2.3907938,6.1014853,3,full_0.99
-7.7857323,5.758664,-10.006214,4,full_0.99
-13.196462,-8.158688,-6.3890386,0,full_0.99
9.854069,-5.2979465,-11.906446,9,full_0.99
2.4008758,-2.2552023,6.27456,3,full_0.99
1.7775369,6.447317,9.97013,2,full_0.99
15.893103,-3.3068957,8.287434,5,full_0.99
-14.409028,-9.277559,-6.5009,0,full_0.99
1.8668495,-18.513945,-0.08351254,8,full_0.99
-6.1665287,-8.613732,14.038738,7,full_0.99
-14.152069,-9.061043,-6.4101534,0,full_0.99
-6.2635727,-8.88232,14.240391,7,full_0.99
-16.695988,9.436727,2.187351,6,full_0.99
-2.3637822,9.416505,-7.633568,6,full_0.99
-8.420457,5.202255,-8.408115,4,full_0.99
0.88055724,-1.3632228,8.244399,3,full_0.99
1.4819505,-1.0963212,7.4578257,3,full_0.99
-3.3955622,6.266774,-8.923388,1,full_0.99
-4.3108144,6.060762,-9.493211,1,full_0.99
16.489147,2.7747033,-2.2192938,5,full_0.99
3.0059752,9.18356,10.517101,2,full_0.99
7.8491607,-6.427375,-13.284792,9,full_0.99
9.609267,12.24369,-7.9596148,4,full_0.99
-16.70713,9.402062,2.1948287,6,full_0.99
8.944893,12.293128,-7.977225,4,full_0.99
-13.3721895,-9.097472,-6.006867,0,full_0.99
1.862498,-19.18354,-0.556181,8,full_0.99
16.489185,2.7746847,-2.2191534,5,full_0.99
-3.5289297,18.353764,1.069647,6,full_0.99
-16.375227,9.494403,2.0748007,6,full_0.99
-4.597371,6.32504,-10.036595,1,full_0.99
-12.508642,-7.829109,-6.830548,0,full_0.99
-16.994293,8.976077,1.9922271,6,full_0.99
-7.0871263,-8.524149,13.992419,7,full_0.99
2.2830071,5.405106,9.65926,2,full_0.99
2.1545985,-2.5547125,5.848513,3,full_0.99
1.9709405,-18.664572,-0.05678568,8,full_0.99
1.8064686,-18.60243,-0.20415662,8,full_0.99
-6.4278216,-8.981671,14.230094,7,full_0.99
-3.562651,18.325445,1.0193831,6,full_0.99
2.7941427,8.401183,10.343759,2,full_0.99
2.3709133,-18.847141,0.020798609,8,full_0.99
-5.1867623,5.5489707,-10.097531,1,full_0.99
1.7258941,-1.2620037,7.159669,3,full_0.99
-3.916215,7.3922086,-11.681075,4,full_0.99
-16.384554,9.608995,2.2359157,6,full_0.99
